rowid,variable,value,x,y
kcnj12b,s4d.mecpW2,0.3085485706658716,9,1793
oxnad1,s4d.mecpW2,-0.7803859369147675,9,656
btbd10a,s4d.mecpW2,-0.3203848039732019,9,1924
nsd3,s4d.mecpW2,0.07781373197940912,9,1898
irg1l,s4d.mecpW2,-0.9859488665334527,9,520
slc6a15,s4d.mecpW2,-0.28405421849600443,9,2198
furina,s4d.mecpW2,0.0077097081194251,9,877
dagla,s4d.mecpW2,1.1633050100842384,9,1430
sdhaf2,s4d.mecpW2,-0.5404335305529909,9,636
apc2,s4d.mecpW2,0.09290216951274423,9,1895
abcg5,s4d.mecpW2,0.02520541098860265,9,1724
manf,s4d.mecpW2,-0.8711111481495921,9,136
agpat5,s4d.mecpW2,-0.0922242459272815,9,251
mrpl9,s4d.mecpW2,-0.9179420040226303,9,1063
r3hdm4,s4d.mecpW2,-0.6551362241557067,9,408
ssuh2rs1,s4d.mecpW2,-0.17370993588028147,9,396
sgsm2,s4d.mecpW2,-0.27587044632310076,9,1904
tjp2a,s4d.mecpW2,0.15217920897295462,9,1975
plbd1,s4d.mecpW2,-0.7422167030734389,9,274
fam162a,s4d.mecpW2,-0.22845946482845694,9,308
lrrc73,s4d.mecpW2,-0.539742235206876,9,1759
trpm4b.2,s4d.mecpW2,-1.0355758507370931,9,366
srebf2,s4d.mecpW2,-0.29185078363427586,9,450
slc25a15a,s4d.mecpW2,-1.1561439729293963,9,1125
rlf,s4d.mecpW2,-0.09960381413361524,9,1987
map2k4a,s4d.mecpW2,-0.14359956358334142,9,2041
gfm1,s4d.mecpW2,-0.36199541595596413,9,1048
ddx21,s4d.mecpW2,-0.08168416273398632,9,1945
VIT,s4d.mecpW2,-0.46700626658306815,9,262
mat2al,s4d.mecpW2,-0.5844569672079438,9,769
usp8,s4d.mecpW2,-0.9248034210980317,9,593
mt.atp8,s4d.mecpW2,-0.3630536656283509,9,NA
ccdc15,s4d.mecpW2,-0.38639970514123406,9,433
puraa,s4d.mecpW2,-0.5055281063174064,9,419
tank,s4d.mecpW2,-0.5695064394337982,9,2157
nmrk2,s4d.mecpW2,-0.41292310633508694,9,682
sstr1b,s4d.mecpW2,-1.246879712656126,9,1258
slc6a5,s4d.mecpW2,-0.4100287794058182,9,115
gas1b,s4d.mecpW2,0.7646357229017611,9,1917
f11r.2,s4d.mecpW2,-0.8947250825143289,9,467
CFAP77,s4d.mecpW2,-1.1051162788319076,9,1179
malt3,s4d.mecpW2,-1.174957475417298,9,513
trib2,s4d.mecpW2,-1.144706469829224,9,113
b3gnt2l,s4d.mecpW2,-0.5591816066918763,9,190
zmp.0000000729,s4d.mecpW2,0.2831161737665788,9,NA
rwdd,s4d.mecpW2,-0.12003514701432717,9,131
vamp5,s4d.mecpW2,-0.7499732256960554,9,306
nfkbie,s4d.mecpW2,-0.7323029369844,9,286
ralgps1,s4d.mecpW2,0.1789268444840739,9,2032
slc6a18,s4d.mecpW2,-0.0691543819359029,9,2274
ptgesl,s4d.mecpW2,-0.5873668857170575,9,845
si.ch211.195h23.3,s4d.mecpW2,-0.07224853656531798,9,NA
rab8b,s4d.mecpW2,-0.2444739158301699,9,905
masp1,s4d.mecpW2,0.23510641846257785,9,2277
eif2ak2,s4d.mecpW2,0.191131132530386,9,2156
rxfp2l,s4d.mecpW2,-0.4904595459210515,9,929
spry4,s4d.mecpW2,-0.5129079639333948,9,376
cox5b2,s4d.mecpW2,-0.12802754745867292,9,2259
si.ch211.244o22.2,s4d.mecpW2,0.835906977670825,9,NA
rnf183,s4d.mecpW2,-0.03996949797608001,9,122
gbp4,s4d.mecpW2,-0.5748307235831063,9,1228
tspan13a,s4d.mecpW2,-0.04283445105618436,9,760
mettl5,s4d.mecpW2,-0.7200398860387813,9,390
map2k2b,s4d.mecpW2,-0.7354220182235439,9,275
si.ch211.137a8.2,s4d.mecpW2,0.23351255218691316,9,NA
si.ch211.219a15.4,s4d.mecpW2,-0.9730847892347169,9,NA
zgc.153372,s4d.mecpW2,-0.17454842333954648,9,NA
glo1,s4d.mecpW2,1.2677556225060942,9,1881
elnb,s4d.mecpW2,2.8846285322123233,9,2340
aldh9a1a.1,s4d.mecpW2,0.3957874733497953,9,1909
dbn1,s4d.mecpW2,0.4412642423846912,9,2105
mstnb,s4d.mecpW2,-0.521460288685758,9,1845
ppp1r15a,s4d.mecpW2,-0.9211836758383206,9,351
pdia5,s4d.mecpW2,-0.4534457883188551,9,852
uacaa,s4d.mecpW2,-0.21405294663606217,9,2077
erich3,s4d.mecpW2,0.7411038879115368,9,2133
matn3b,s4d.mecpW2,-0.6331398504870389,9,1156
wdr35,s4d.mecpW2,-0.30716172118995066,9,954
ahsg2,s4d.mecpW2,1.1801863856751664,9,1329
efr3bb,s4d.mecpW2,0.7752115745057226,9,1409
mus81,s4d.mecpW2,1.1032552073135338,9,1561
si.dkey.242g16.2,s4d.mecpW2,1.8984218816007559,9,NA
si.ch211.125e6.5,s4d.mecpW2,-1.0281814876206576,9,NA
mtg1,s4d.mecpW2,-0.10539199958206015,9,160
cox7a1,s4d.mecpW2,0.2876790380300985,9,1661
zgc.153981,s4d.mecpW2,-1.068699980851453,9,NA
muc13a,s4d.mecpW2,-1.0326464834406228,9,496
atf7ip,s4d.mecpW2,-0.5466152786845476,9,1734
col7a1l,s4d.mecpW2,1.3667947331567443,9,1883
prmt6,s4d.mecpW2,0.1586068051824201,9,1054
cdc34a,s4d.mecpW2,-0.20250550100049117,9,399
znf1124,s4d.mecpW2,-0.013523059620926184,9,2300
si.ch211.198k9.6,s4d.mecpW2,0.043201906383025526,9,NA
si.ch211.117n7.7,s4d.mecpW2,-0.42680536412463654,9,NA
acod1,s4d.mecpW2,-0.4125969608209375,9,1373
sphk2,s4d.mecpW2,-0.9362148932711828,9,71
ska3,s4d.mecpW2,0.397593192789754,9,1505
CABZ01053976.1,s4d.mecpW2,0.7664351679258528,9,1586
itga6b,s4d.mecpW2,0.3114081751198397,9,1523
cd28l,s4d.mecpW2,0.553286862651239,9,2367
arid6,s4d.mecpW2,0.06497889043723509,9,709
tmem41aa,s4d.mecpW2,-0.6502173181745573,9,186
zgc.153920,s4d.mecpW2,-0.9360399936909672,9,NA
arfip1,s4d.mecpW2,-0.20710033276534062,9,172
si.ch211.262i1.5,s4d.mecpW2,0.9166759734469102,9,NA
selenos,s4d.mecpW2,-0.668990126351239,9,12
ncapg,s4d.mecpW2,0.8541137119047788,9,1484
rpp25l,s4d.mecpW2,-0.3647085341465953,9,625
polh,s4d.mecpW2,0.48478061412752077,9,2239
knl1,s4d.mecpW2,0.9390160280746302,9,1623
BX942819.1,s4d.mecpW2,-1.414963345157529,9,475
hoxc1a,s4d.mecpW2,0.2978804838495936,9,1890
rhov,s4d.mecpW2,-0.6460294726755761,9,548
arf5,s4d.mecpW2,-0.5925108348048095,9,178
agr2,s4d.mecpW2,-0.8125475279121525,9,293
cenps,s4d.mecpW2,0.9112076169392863,9,1535
si.dkey.183j2.10,s4d.mecpW2,-0.12082883088659291,9,NA
nap1l4a,s4d.mecpW2,0.15550027247457004,9,1066
atad5a,s4d.mecpW2,0.061041417938978354,9,1833
ggact.1,s4d.mecpW2,2.424268522507999,9,1384
prkcdb,s4d.mecpW2,-0.8799456550942195,9,1107
si.ch211.69g19.2,s4d.mecpW2,0.5463039351909699,9,NA
prss60.3,s4d.mecpW2,-0.5417757562662537,9,694
tmem45a,s4d.mecpW2,-1.264629986495124,9,615
sft2d2a,s4d.mecpW2,-1.001181572462692,9,108
ccr11.1,s4d.mecpW2,-0.4993245276985658,9,6
pmvk,s4d.mecpW2,-0.41500711113594063,9,613
pex6,s4d.mecpW2,0.11841361976355727,9,2066
si.ch211.288g17.3,s4d.mecpW2,-0.22106393200524596,9,NA
furinb,s4d.mecpW2,0.06541015126499693,9,1740
kif20ba,s4d.mecpW2,1.1651121133201643,9,1862
s100u,s4d.mecpW2,-0.614850231995589,9,65
ccn6,s4d.mecpW2,0.3641383816096156,9,1527
hps5,s4d.mecpW2,0.42897707700358784,9,2387
slc35b4,s4d.mecpW2,-0.6103448068574434,9,66
si.dkey.222p3.1,s4d.mecpW2,-0.25446388222664795,9,NA
si.dkey.208m12.2,s4d.mecpW2,1.742155895214427,9,NA
mgst2,s4d.mecpW2,-0.5476251434147256,9,290
aftphb,s4d.mecpW2,-0.3751720036253013,9,2118
micos13,s4d.mecpW2,-0.4147797179376356,9,823
oaz1a,s4d.mecpW2,-0.8053585979561328,9,371
aox5,s4d.mecpW2,0.3603875716803919,9,1130
fbxo45,s4d.mecpW2,0.02429437992788471,9,2106
fhl1a,s4d.mecpW2,-0.3555936009159215,9,1104
mgat5,s4d.mecpW2,-0.8048891932230766,9,409
ecm2,s4d.mecpW2,0.43323363398099424,9,2000
BX511034.1,s4d.mecpW2,0.5781962041036612,9,1299
zgc.171490,s4d.mecpW2,-0.813340214461877,9,NA
si.dkey.19a16.7,s4d.mecpW2,-0.8202875489546779,9,NA
rrp8,s4d.mecpW2,0.032350006184300194,9,1110
si.rp71.36a1.3,s4d.mecpW2,-0.8474345727370656,9,NA
smyd5,s4d.mecpW2,-0.6722687070587462,9,1020
tma7,s4d.mecpW2,-1.1154733746830083,9,156
ndc80,s4d.mecpW2,0.7026546289378445,9,1554
ankha,s4d.mecpW2,0.9938804799814028,9,2278
glod5,s4d.mecpW2,-0.8203631726449707,9,294
thbs2b,s4d.mecpW2,-0.6025216808586282,9,389
RASGRF1,s4d.mecpW2,-0.39446854826955446,9,2223
hdac7b,s4d.mecpW2,0.6943721777208652,9,1676
si.ch1073.165f9.2,s4d.mecpW2,-0.5560226646132548,9,NA
secisbp2,s4d.mecpW2,0.05424940148991342,9,1958
CABZ01046997.1,s4d.mecpW2,-0.12949049461778905,9,1664
colgalt1,s4d.mecpW2,-0.7522406979899745,9,269
pctp,s4d.mecpW2,1.0483181746311836,9,1434
frmpd2,s4d.mecpW2,0.2975901328250615,9,2265
ttc39a,s4d.mecpW2,-0.10532932007568944,9,830
si.ch211.226h7.5,s4d.mecpW2,-1.1275455079175338,9,NA
zgc.172253,s4d.mecpW2,-0.3044939051747707,9,NA
zgc.110286,s4d.mecpW2,1.1486707293408518,9,NA
rap1gap2b,s4d.mecpW2,0.4590961680575822,9,2295
gramd1bb,s4d.mecpW2,-0.3025280176435807,9,2035
si.ch73.12o23.1,s4d.mecpW2,-0.036049688044143546,9,NA
znf1015,s4d.mecpW2,-0.3745045013641619,9,1714
lrrc75ba,s4d.mecpW2,-0.629402229527769,9,2204
si.ch211.194m7.3,s4d.mecpW2,-0.41324904646473964,9,NA
junba,s4d.mecpW2,-1.1087374159091026,9,965
knstrn,s4d.mecpW2,0.4452714976680496,9,2072
tmem176l.4,s4d.mecpW2,-0.984266605143684,9,1035
sh3yl1,s4d.mecpW2,-0.43297325066700854,9,881
brip1,s4d.mecpW2,0.33818017380091775,9,1851
mnd1,s4d.mecpW2,1.086722443950947,9,1542
rmdn1,s4d.mecpW2,0.5307303890730225,9,1654
znf1007,s4d.mecpW2,0.31270678645400307,9,1885
si.ch211.240l19.8,s4d.mecpW2,2.4195770423797054,9,NA
slc47a3,s4d.mecpW2,-0.23536774433707996,9,697
G3BP2,s4d.mecpW2,-0.930504218964058,9,594
rin2,s4d.mecpW2,-0.8891906375307143,9,1138
si.ch211.240l19.6,s4d.mecpW2,1.267413737822637,9,NA
pidd1,s4d.mecpW2,-0.3067518083879651,9,344
si.ch211.233m11.1,s4d.mecpW2,0.4615470859806585,9,NA
mlsl,s4d.mecpW2,0.5326837421301924,9,2324
rab5if,s4d.mecpW2,-0.7165662435155679,9,575
necab3,s4d.mecpW2,0.14340952751923403,9,2025
dbf4,s4d.mecpW2,0.9467035144142659,9,1821
tbrg4,s4d.mecpW2,-0.3699102353065445,9,1077
smim7,s4d.mecpW2,-0.2790532446449518,9,148
si.ch1073.291c23.2,s4d.mecpW2,0.32254256624935257,9,NA
nol4la,s4d.mecpW2,0.35037143267466875,9,2116
bub1bb,s4d.mecpW2,1.0692776457716666,9,1877
zgc.162698,s4d.mecpW2,-0.27349405986559444,9,NA
pask,s4d.mecpW2,-0.1321076541326755,9,1437
sqstm1,s4d.mecpW2,-0.1597878114972971,9,2268
apobb.2,s4d.mecpW2,0.5123812288796438,9,1320
myzap,s4d.mecpW2,0.1802012388938354,9,2069
fgfr1bl,s4d.mecpW2,-0.5974415588030105,9,970
gabra6a,s4d.mecpW2,0.7557275447557711,9,1704
aipl1,s4d.mecpW2,0.9355008304609845,9,2130
hbegfa,s4d.mecpW2,-0.5134906604642016,9,627
meltf,s4d.mecpW2,0.8330426217561648,9,2309
mylk5,s4d.mecpW2,-0.3846111704663187,9,349
lpcat3,s4d.mecpW2,-0.642218618060701,9,61
si.dkey.100n19.2,s4d.mecpW2,1.2392848375514849,9,NA
si.ch211.223a10.1,s4d.mecpW2,1.347879976967327,9,NA
wdr11,s4d.mecpW2,-0.1334925522762663,9,2226
pik3cb,s4d.mecpW2,-0.29958330801012484,9,898
timp2b,s4d.mecpW2,-0.25913095017614596,9,977
ankrd1a,s4d.mecpW2,-0.45437402143557737,9,1074
tulp1a,s4d.mecpW2,0.0977090857263847,9,2138
tmem129,s4d.mecpW2,-0.1988480523949303,9,330
espl1,s4d.mecpW2,0.6911173267485766,9,1441
pttg1,s4d.mecpW2,1.0345520535878645,9,1520
psmb5,s4d.mecpW2,-0.6845158668366912,9,836
hdc,s4d.mecpW2,-1.1541025877921203,9,556
si.ch211.26b3.4,s4d.mecpW2,-0.7970017514233727,9,NA
si.ch211.120k19.1,s4d.mecpW2,-0.30697332854867504,9,NA
ide,s4d.mecpW2,-0.8516153604139902,9,834
birc5a,s4d.mecpW2,0.7905724019608835,9,1541
rpz5,s4d.mecpW2,-0.7267176949128232,9,685
cep152,s4d.mecpW2,0.2534013268163521,9,1889
dnph1,s4d.mecpW2,0.7751348239076303,9,1419
NCKAP1L,s4d.mecpW2,0.3719242536045978,9,1808
myo18aa,s4d.mecpW2,0.5159273234498206,9,1829
gig2e,s4d.mecpW2,1.7878015158062768,9,1375
sccpdha.1,s4d.mecpW2,-0.33177163239674273,9,20
hmgxb4a,s4d.mecpW2,-0.42591420121702606,9,1252
nol7,s4d.mecpW2,-0.4057611520407797,9,1072
slc12a5a,s4d.mecpW2,0.4802172780229995,9,2112
dlec1,s4d.mecpW2,0.06305175875347045,9,1210
lyve1a,s4d.mecpW2,-0.6963727918271105,9,1024
pigt,s4d.mecpW2,0.2389238218259606,9,2255
pgs1,s4d.mecpW2,1.3276087732751432,9,1613
si.ch211.39k3.2,s4d.mecpW2,0.13565373952090243,9,NA
hivep3a,s4d.mecpW2,0.08992757856191527,9,1897
csrnp2,s4d.mecpW2,0.42773953797533426,9,2182
si.dkey.258f14.3,s4d.mecpW2,-1.479669159535433,9,NA
zgc.172075,s4d.mecpW2,-0.9593442030565809,9,NA
lca5,s4d.mecpW2,1.4654974665357956,9,2082
pcsk1nl,s4d.mecpW2,-1.0535656852907889,9,402
ptcd1,s4d.mecpW2,-0.3315734232843931,9,1090
fthl28,s4d.mecpW2,-1.2784886362694772,9,621
kif2c,s4d.mecpW2,0.2806484080833099,9,1494
atp10b,s4d.mecpW2,-0.344852617643531,9,926
zgc.195170,s4d.mecpW2,-0.1871259582919105,9,NA
zgc.172131,s4d.mecpW2,-1.0646799223952637,9,NA
calr,s4d.mecpW2,-0.10986057050777726,9,394
pdp1,s4d.mecpW2,0.3985787813120804,9,2026
myot,s4d.mecpW2,0.021451068023834622,9,1250
si.ch211.240l19.7,s4d.mecpW2,1.8221183808065198,9,NA
col28a2a,s4d.mecpW2,-0.9011196281979048,9,722
dusp12,s4d.mecpW2,-0.5262514569466847,9,603
rpl37,s4d.mecpW2,-0.8093654021487039,9,157
mctp1a,s4d.mecpW2,-0.7467655801861679,9,2211
ggcta,s4d.mecpW2,-1.0120079276394818,9,620
espn,s4d.mecpW2,-0.24274929312206836,9,453
btbd6a,s4d.mecpW2,-0.9586914385150594,9,346
serpinf2a,s4d.mecpW2,0.34315733164738393,9,1324
acp1,s4d.mecpW2,0.06693229415246667,9,664
gar1,s4d.mecpW2,-0.5311549385120297,9,1067
si.ch211.14a17.10,s4d.mecpW2,0.19887367294540909,9,NA
atad2,s4d.mecpW2,0.3532445659365868,9,1491
man1b1b,s4d.mecpW2,-0.8358747987434988,9,939
dspb,s4d.mecpW2,0.847266997943874,9,2163
zfand4,s4d.mecpW2,0.14705772488316618,9,1980
ddhd2,s4d.mecpW2,-0.2119135414462213,9,1745
LRRC75A,s4d.mecpW2,-0.4414492036707164,9,1477
ftr86,s4d.mecpW2,-1.1976004260491875,9,1139
plin6,s4d.mecpW2,0.08048733298406176,9,1028
TCIM,s4d.mecpW2,-1.1589165124110599,9,711
tmem79b,s4d.mecpW2,-0.9263485603842934,9,326
eme1,s4d.mecpW2,-0.16935739949297085,9,1503
lacc1,s4d.mecpW2,-1.012582003656297,9,508
wdfy4,s4d.mecpW2,0.10189777699028896,9,1788
fam131a,s4d.mecpW2,-1.0539347035209639,9,2205
bub1,s4d.mecpW2,-0.004974962715012724,9,1692
ptprnb,s4d.mecpW2,-0.7789854321608569,9,2199
si.ch211.11p18.6,s4d.mecpW2,1.0577969241188425,9,NA
si.ch73.280o22.2,s4d.mecpW2,-0.7247929724659397,9,NA
fastk,s4d.mecpW2,-0.49866782439909996,9,1134
blm,s4d.mecpW2,0.6614851038499733,9,1839
bcl10,s4d.mecpW2,-0.5313884971220311,9,889
si.ch211.157p22.10,s4d.mecpW2,0.15607361839521205,9,NA
si.ch211.153b23.4,s4d.mecpW2,-0.9648147801720305,9,NA
zgc.153116,s4d.mecpW2,2.165919088399325,9,NA
or112.1,s4d.mecpW2,-0.7418207153876923,9,NA
ypel2a,s4d.mecpW2,-0.018225118049987256,9,1733
si.rp71.36a1.5,s4d.mecpW2,1.5393047693204223,9,NA
alkbh6,s4d.mecpW2,0.0646370982756016,9,1115
lmod1b,s4d.mecpW2,-1.5618985523201145,9,235
wdr43,s4d.mecpW2,-0.5374613221622379,9,1078
cutc,s4d.mecpW2,-0.937211245990077,9,601
ptrh2,s4d.mecpW2,-0.41626683546679993,9,291
fthl30,s4d.mecpW2,-0.8914606209665031,9,622
tfr1b,s4d.mecpW2,0.8135048450233299,9,1849
tlcd2,s4d.mecpW2,-0.32696808773727376,9,59
psip1b,s4d.mecpW2,0.42606931367091605,9,2113
si.dkey.184p18.2,s4d.mecpW2,-0.2275389391510617,9,NA
zmp.0000001175,s4d.mecpW2,1.8992708199808208,9,NA
si.dkey.76k16.6,s4d.mecpW2,-0.09338711163844235,9,NA
babam1,s4d.mecpW2,-1.196004463219382,9,213
f2rl1.2,s4d.mecpW2,-0.6305483890090542,9,657
tmprss13b,s4d.mecpW2,0.1218799370063143,9,1518
pdgfc,s4d.mecpW2,-0.22140525332271138,9,1044
arsj,s4d.mecpW2,0.3448703268270149,9,790
dus2,s4d.mecpW2,-0.8842742967773246,9,1111
elfn2a,s4d.mecpW2,0.33523919982740297,9,2234
arfgef3,s4d.mecpW2,-1.2245618681948802,9,437
zgc.110239,s4d.mecpW2,0.13626394249280763,9,NA
si.dkey.105i14.1,s4d.mecpW2,-0.5472146015009738,9,NA
iqsec2b,s4d.mecpW2,-0.5838734806105753,9,382
malt1,s4d.mecpW2,-0.7401754227396949,9,557
otud4,s4d.mecpW2,0.5017549509235403,9,2011
si.dkey.6i22.5,s4d.mecpW2,0.6284799937032765,9,NA
znrf2a,s4d.mecpW2,-0.5313857004062225,9,937
slc2a5,s4d.mecpW2,0.7617069515303718,9,2246
elf3,s4d.mecpW2,-1.1256328637993491,9,506
zcchc24,s4d.mecpW2,-0.18468613718425098,9,56
elk1,s4d.mecpW2,-1.1244361031077537,9,2221
rrm2,s4d.mecpW2,0.6328282788036252,9,1511
dph2,s4d.mecpW2,0.22001188795798182,9,129
zgc.172065,s4d.mecpW2,-1.0543064160471072,9,NA
wdr47a,s4d.mecpW2,-0.5751761399293863,9,2222
si.dkeyp.100h4.1,s4d.mecpW2,0.9053635632523442,9,NA
cacna2d2b,s4d.mecpW2,-0.5692721616806226,9,2047
CU984600.1,s4d.mecpW2,-0.2627834680457137,9,89
cdh12a,s4d.mecpW2,0.04786676312808869,9,2167
nphp3,s4d.mecpW2,0.6181008218732128,9,1824
zgc.173575,s4d.mecpW2,0.8736001501649484,9,NA
fam83b,s4d.mecpW2,0.5285014105901855,9,1435
spc25,s4d.mecpW2,0.21363437346695097,9,1513
fap,s4d.mecpW2,0.07953402900714346,9,832
nucks1a,s4d.mecpW2,0.6819822424728519,9,2370
swi5,s4d.mecpW2,0.6958492166180824,9,1336
lingo4b,s4d.mecpW2,0.40917712872979556,9,1951
si.ch211.264f5.2,s4d.mecpW2,-0.9349569437637304,9,NA
lonrf1l,s4d.mecpW2,-0.7161744014553576,9,352
tpx2,s4d.mecpW2,0.5543159033540707,9,1488
hspb9,s4d.mecpW2,-0.6975675366384708,9,1157
nos1apa,s4d.mecpW2,0.25016135603786693,9,1263
tmem70,s4d.mecpW2,-0.8571721933635927,9,847
bub1ba,s4d.mecpW2,0.9324050980697942,9,2070
npb,s4d.mecpW2,-0.6587843498466035,9,198
si.dkey.73p2.3,s4d.mecpW2,1.1350299047319032,9,NA
BX571839.1,s4d.mecpW2,-0.9554939972944329,9,723
si.ch73.24k9.2,s4d.mecpW2,1.019046473605177,9,NA
comtd1,s4d.mecpW2,-0.12662491671194337,9,2332
brca2,s4d.mecpW2,0.986319161297467,9,1631
si.dkeyp.75b4.10,s4d.mecpW2,0.03551929315066637,9,NA
actc1c,s4d.mecpW2,1.165591955026233,9,2369
MTERF4,s4d.mecpW2,-0.6215578765951826,9,503
sowahab,s4d.mecpW2,-0.17455572918806364,9,957
plekhs1,s4d.mecpW2,-1.0597050960245076,9,499
wdr90,s4d.mecpW2,0.39083008357184384,9,1961
si.dkey.73p2.2,s4d.mecpW2,1.6992328074861422,9,NA
ogdhl,s4d.mecpW2,-1.4957351144601547,9,438
gemin5,s4d.mecpW2,-1.1863714415195403,9,1061
CR589947.1,s4d.mecpW2,1.8383271309307836,9,1669
and2,s4d.mecpW2,-0.4090345412765201,9,151
rgmb,s4d.mecpW2,0.01055217418292735,9,2192
ano9b,s4d.mecpW2,-0.6429599190256936,9,853
slc47a4,s4d.mecpW2,-0.5404139218570725,9,857
abcg2b,s4d.mecpW2,-0.4377361061544156,9,1674
ftr02,s4d.mecpW2,0.3317380335054089,9,1594
coro2ba,s4d.mecpW2,-0.19607295753539658,9,1925
si.ch211.149a19.3,s4d.mecpW2,0.8462885187111154,9,NA
tcima,s4d.mecpW2,-0.8092831721004314,9,941
zgc.194242,s4d.mecpW2,0.3929216268735352,9,NA
fam171a2b,s4d.mecpW2,-0.017753712420803727,9,2030
wdr53,s4d.mecpW2,0.3394114949300857,9,1220
si.ch211.152p11.4,s4d.mecpW2,-0.9882696039569829,9,NA
gal3st4,s4d.mecpW2,1.0052403885613515,9,1442
mcf2l2,s4d.mecpW2,0.5846158334821597,9,2043
si.ch211.166a6.5,s4d.mecpW2,0.485197882217557,9,NA
isg20,s4d.mecpW2,-0.388693754605681,9,1003
ppp1r16b,s4d.mecpW2,0.9124617403797544,9,2311
pot1,s4d.mecpW2,0.11218575482132383,9,1805
rassf7a,s4d.mecpW2,-0.632908309872666,9,859
sqlea,s4d.mecpW2,-0.33096801531913045,9,919
BX927329.1,s4d.mecpW2,0.4171024280975718,9,1297
tmem41b,s4d.mecpW2,-1.459860155168624,9,630
adh5,s4d.mecpW2,0.15490823498070472,9,2095
NC_002333.17,s4d.mecpW2,0.3935369948378364,9,1727
arhgap19,s4d.mecpW2,0.2104045872768062,9,2012
si.ch211.266i6.3,s4d.mecpW2,1.2603176317755866,9,NA
prr13,s4d.mecpW2,-0.4350798932964706,9,725
si.ch211.236p5.2,s4d.mecpW2,-0.5320246398485668,9,NA
cnsta,s4d.mecpW2,-0.2780801898879137,9,2120
erlec1,s4d.mecpW2,-0.4060450253150619,9,175
cux2b,s4d.mecpW2,0.1489522929176374,9,2111
si.ch211.236p5.3,s4d.mecpW2,-0.40431826304667995,9,NA
tdg.2,s4d.mecpW2,-0.4502049124645793,9,2033
hdac10,s4d.mecpW2,-0.28775109084962214,9,1279
si.ch211.155o21.3,s4d.mecpW2,-0.6183551237034591,9,NA
dbf4b,s4d.mecpW2,0.44901661724657826,9,1550
stk19,s4d.mecpW2,0,9,1457
SAMD4B,s4d.mecpW2,-0.30506896186751037,9,1706
si.dkey.187k19.2,s4d.mecpW2,1.0929974659753747,9,NA
si.ch211.269k10.2,s4d.mecpW2,0.4615718607985347,9,NA
si.ch73.234b20.5,s4d.mecpW2,-0.34387293980601713,9,NA
serpina7,s4d.mecpW2,0.9754223264662089,9,1667
grip2a,s4d.mecpW2,-0.9333839236045933,9,2218
si.ch211.161h7.4,s4d.mecpW2,0.8578382654706705,9,NA
si.ch73.50f9.4,s4d.mecpW2,-0.21610429064429623,9,NA
selenoj,s4d.mecpW2,0.7872729020618081,9,2059
CABZ01038521.1,s4d.mecpW2,-0.2522339888512837,9,1267
tmem121b,s4d.mecpW2,-0.5793299232395526,9,2194
c3a.2,s4d.mecpW2,-0.23946515418049633,9,2272
cep162,s4d.mecpW2,1.291682465072012,9,1803
prr11,s4d.mecpW2,0.32974654890561456,9,1830
serbp1b,s4d.mecpW2,-0.14241952138388927,9,2107
cdk1,s4d.mecpW2,0.7829427345074166,9,1547
si.ch211.173a9.6.1,s4d.mecpW2,0.3967574775730996,9,NA
nsfl1c,s4d.mecpW2,-0.8418272954586493,9,839
si.ch211.226o13.1,s4d.mecpW2,1.6588091092557897,9,NA
BX664618.1,s4d.mecpW2,-0.19764820707537242,9,785
pum3,s4d.mecpW2,0.018730712709279205,9,1117
mfrp,s4d.mecpW2,2.6692695630078282,9,1387
bcl3,s4d.mecpW2,-0.32335018939983495,9,700
psme4a,s4d.mecpW2,0.6619694962559686,9,1719
plce1,s4d.mecpW2,0.15470491805737172,9,1988
nudt9,s4d.mecpW2,0.7466330297559933,9,1915
si.ch211.114c17.1,s4d.mecpW2,0.5323549376149443,9,NA
BX664625.3,s4d.mecpW2,-0.8164309765926255,9,778
usp43b,s4d.mecpW2,-0.6818259366934104,9,2250
gstm.3,s4d.mecpW2,0.7515104588823369,9,1526
si.dkey.30c15.10,s4d.mecpW2,0.6316320549839509,9,NA
pcdh2aa15,s4d.mecpW2,0.4351668615351282,9,1410
hsd17b7,s4d.mecpW2,0.14499849347551572,9,755
zgc.174356,s4d.mecpW2,0.02716048946959509,9,NA
mrtfba,s4d.mecpW2,0.34188542652309767,9,2103
rp1l1b,s4d.mecpW2,0.5838830694017237,9,2131
ssh2a,s4d.mecpW2,0.04078977038775603,9,1973
si.ch211.149k12.3,s4d.mecpW2,-1.0312403630051536,9,NA
ponzr2,s4d.mecpW2,-0.3488719681398049,9,141
si.ch1073.390k14.1,s4d.mecpW2,0.35370669614523487,9,NA
rexo4,s4d.mecpW2,-0.4180018410014609,9,587
ngfra,s4d.mecpW2,-0.49092720080727836,9,222
lgals1l1,s4d.mecpW2,-0.637208727633279,9,1143
ecrg4b,s4d.mecpW2,-0.8695862937154187,9,110
citb,s4d.mecpW2,0.011362795484180907,9,2048
CABZ01059403.1,s4d.mecpW2,-1.1578222893507053,9,1147
ypel5,s4d.mecpW2,-0.7649289724361553,9,436
si.dkey.259j3.5,s4d.mecpW2,0.6283519108220786,9,NA
si.ch211.14k19.8,s4d.mecpW2,0.5709438015863255,9,NA
cuzd1.1,s4d.mecpW2,0.8012155844761645,9,1575
si.ch211.214b16.3,s4d.mecpW2,-0.3662647347312883,9,NA
mmd2b,s4d.mecpW2,-0.5103394711692042,9,1227
