NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_CYTOKINESIS	95		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	46		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_CALCIUM_ION_CONCENTRATION	8		Rejected!	
GOBP_OTOLITH_MORPHOGENESIS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	63		Rejected!	
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	21		Rejected!	
GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_RAL_PROTEIN_SIGNAL_TRANSDUCTION	5		Rejected!	
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION	14		Rejected!	
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	15		Rejected!	
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	8		Rejected!	
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	12		Rejected!	
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	11		Rejected!	
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	13		Rejected!	
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE	20		Rejected!	
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	923	15		
GOBP_CYTOKINETIC_PROCESS	40		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	64		Rejected!	
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	41		Rejected!	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	17		Rejected!	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	22		Rejected!	
GOBP_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	11		Rejected!	
GOBP_RESPONSE_TO_RETINOIC_ACID	108		Rejected!	
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	50		Rejected!	
GOBP_MICROVILLUS_ORGANIZATION	30		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	13		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_LENGTH	7		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	366		Rejected!	
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	13		Rejected!	
GOBP_MITOCHONDRIAL_TRANSLATION	131		Rejected!	
GOBP_RESPONSE_TO_PROGESTERONE	39		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_K	7		Rejected!	
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	7		Rejected!	
GOBP_PROTEIN_TRANSPORT_INTO_MEMBRANE_RAFT	5		Rejected!	
GOBP_CHEMOKINE_PRODUCTION	99		Rejected!	
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	18		Rejected!	
GOBP_TYPE_I_INTERFERON_PRODUCTION	105		Rejected!	
GOBP_INTERFERON_ALPHA_PRODUCTION	29		Rejected!	
GOBP_INTERFERON_BETA_PRODUCTION	57		Rejected!	
GOBP_INTERFERON_GAMMA_PRODUCTION	119		Rejected!	
GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION	11		Rejected!	
GOBP_INTERLEUKIN_1_PRODUCTION	131		Rejected!	
GOBP_INTERLEUKIN_10_PRODUCTION	65		Rejected!	
GOBP_INTERLEUKIN_12_PRODUCTION	63		Rejected!	
GOBP_INTERLEUKIN_13_PRODUCTION	21		Rejected!	
GOBP_INTERLEUKIN_17_PRODUCTION	48		Rejected!	
GOBP_INTERLEUKIN_18_PRODUCTION	13		Rejected!	
GOBP_INTERLEUKIN_2_PRODUCTION	63		Rejected!	
GOBP_INTERLEUKIN_21_PRODUCTION	7		Rejected!	
GOBP_INTERLEUKIN_23_PRODUCTION	9		Rejected!	
GOBP_INTERLEUKIN_4_PRODUCTION	35		Rejected!	
GOBP_INTERLEUKIN_5_PRODUCTION	21		Rejected!	
GOBP_INTERLEUKIN_6_PRODUCTION	176		Rejected!	
GOBP_INTERLEUKIN_8_PRODUCTION	104		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	44		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	45		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	53		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_21_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	71		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	70		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	23		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	77		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	74		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	41		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	42		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	99		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	63		Rejected!	
GOBP_MAST_CELL_CYTOKINE_PRODUCTION	7		Rejected!	
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	57		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	32		Rejected!	
GOBP_DNA_METHYLATION_ON_CYTOSINE	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	45		Rejected!	
GOBP_BILE_ACID_SECRETION	12		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	104		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	60		Rejected!	
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	616		Rejected!	
GOBP_RIBOSOME_DISASSEMBLY	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	20		Rejected!	
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	6		Rejected!	
GOBP_RECEPTOR_CATABOLIC_PROCESS	28		Rejected!	
GOBP_LACRIMAL_GLAND_DEVELOPMENT	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EPINEPHRINE_SECRETION	5		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	42		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	25		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_GLOMERULUS_DEVELOPMENT	70		Rejected!	
GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT	11		Rejected!	
GOBP_REGULATION_OF_CELLULAR_PH_REDUCTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PH_REDUCTION	6		Rejected!	
GOBP_RESPONSE_TO_INSULIN	271		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	210		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	597	17		
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	28		Rejected!	
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	44		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	252		Rejected!	
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	75		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	48		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	15		Rejected!	
GOBP_NEUROTROPHIN_PRODUCTION	5		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	15		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION	9		Rejected!	
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	7		Rejected!	
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	71		Rejected!	
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	49		Rejected!	
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	22		Rejected!	
GOBP_SECRETION_BY_TISSUE	42		Rejected!	
GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS	12		Rejected!	
GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	28		Rejected!	
GOBP_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_COLLAGEN_METABOLIC_PROCESS	107		Rejected!	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	50		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	49		Rejected!	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	406		Rejected!	
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	248		Rejected!	
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	21		Rejected!	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY	8		Rejected!	
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	768	29		
GOBP_CELL_PART_MORPHOGENESIS	666	26		
GOBP_MUSCLE_CELL_PROLIFERATION	247		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	45		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	21		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	34		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	15		Rejected!	
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	65		Rejected!	
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	35		Rejected!	
GOBP_TETRAPYRROLE_CATABOLIC_PROCESS	13		Rejected!	
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	39		Rejected!	
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	33		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	1208	32		
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	252		Rejected!	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	56		Rejected!	
GOBP_CELLULAR_PIGMENTATION	64		Rejected!	
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS	86		Rejected!	
GOBP_IMMATURE_T_CELL_PROLIFERATION	13		Rejected!	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	6		Rejected!	
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	99		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	28		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	40		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	143		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	31		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	108		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	23		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	72		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	35		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	15		Rejected!	
GOBP_V_D_J_RECOMBINATION	20		Rejected!	
GOBP_IMMUNOGLOBULIN_V_D_J_RECOMBINATION	8		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	224		Rejected!	
GOBP_HISTONE_H3_K9_DEMETHYLATION	14		Rejected!	
GOBP_REGULATION_OF_HISTONE_UBIQUITINATION	7		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_A	17		Rejected!	
GOBP_RESPONSE_TO_HYDROPEROXIDE	17		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_E	9		Rejected!	
GOBP_RESPONSE_TO_ATP	32		Rejected!	
GOBP_MEIOTIC_CYTOKINESIS	7		Rejected!	
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	109		Rejected!	
GOBP_LEPTIN_MEDIATED_SIGNALING_PATHWAY	11		Rejected!	
GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_IRON_IMPORT_INTO_CELL	11		Rejected!	
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION	12		Rejected!	
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	34		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	13		Rejected!	
GOBP_RESPONSE_TO_VITAMIN	86		Rejected!	
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING	16		Rejected!	
GOBP_CELL_PROLIFERATION_IN_MIDBRAIN	8		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_D	36		Rejected!	
GOBP_T_TUBULE_ORGANIZATION	9		Rejected!	
GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES	7		Rejected!	
GOBP_MEIOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	8		Rejected!	
GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING	10		Rejected!	
GOBP_LEYDIG_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_CHOLESTEROL_EFFLUX	71		Rejected!	
GOBP_S_ADENOSYLMETHIONINE_CYCLE	7		Rejected!	
GOBP_SECRETORY_GRANULE_ORGANIZATION	59		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	915	30		
GOBP_GAS_HOMEOSTASIS	10		Rejected!	
GOBP_CARBOHYDRATE_HOMEOSTASIS	251		Rejected!	
GOBP_FLOOR_PLATE_DEVELOPMENT	11		Rejected!	
GOBP_HISTONE_H2A_UBIQUITINATION	32		Rejected!	
GOBP_HISTONE_H2B_UBIQUITINATION	10		Rejected!	
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE	12		Rejected!	
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_STRESS	1978	39		
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	82		Rejected!	
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	115		Rejected!	
GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN	31		Rejected!	
GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE	7		Rejected!	
GOBP_TRANSFERRIN_TRANSPORT	10		Rejected!	
GOBP_RESPONSE_TO_TESTOSTERONE	43		Rejected!	
GOBP_RESPONSE_TO_L_ASCORBIC_ACID	6		Rejected!	
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	26		Rejected!	
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	13		Rejected!	
GOBP_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY	25		Rejected!	
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	58		Rejected!	
GOBP_INTEGRIN_ACTIVATION	26		Rejected!	
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION	11		Rejected!	
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	88		Rejected!	
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	49		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	22		Rejected!	
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	17		Rejected!	
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	241		Rejected!	
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	498		Rejected!	
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION	8		Rejected!	
GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION	6		Rejected!	
GOBP_OSTEOBLAST_PROLIFERATION	37		Rejected!	
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	31		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	13		Rejected!	
GOBP_PHOSPHOLIPID_EFFLUX	13		Rejected!	
GOBP_RESPONSE_TO_GLUCAGON	20		Rejected!	
GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	7		Rejected!	
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	126		Rejected!	
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	60		Rejected!	
GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS	11		Rejected!	
GOBP_P_BODY_ASSEMBLY	21		Rejected!	
GOBP_RESPONSE_TO_LIPID	919		Rejected!	
GOBP_ENDOSOMAL_VESICLE_FUSION	12		Rejected!	
GOBP_STRESS_GRANULE_ASSEMBLY	28		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	30		Rejected!	
GOBP_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	16		Rejected!	
GOBP_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	12		Rejected!	
GOBP_ESTABLISHMENT_OF_MEIOTIC_SISTER_CHROMATID_COHESION	6		Rejected!	
GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	5		Rejected!	
GOBP_RESPONSE_TO_CYTOKINE	932		Rejected!	
GOBP_ERYTHROCYTE_HOMEOSTASIS	138		Rejected!	
GOBP_REGULATION_OF_TISSUE_REMODELING	86		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TISSUE_REMODELING	23		Rejected!	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	96		Rejected!	
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	37		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	14		Rejected!	
